logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
FBXL13	0.367816476013872	0.0389243894569736	0.69670856257077	3.82410941081407	2.20525875292189	0.0285745015019773	0.0919859597978166	-3.87968214361461
ALDH18A1	0.204984083180774	0.0216247608829937	0.388343405478555	3.52085921984422	2.20444335687246	0.0286326498990176	0.0921467155625969	-3.88137244668589
MLH3	-0.259770008857486	-0.492151279701431	-0.0273887380135411	3.63232741163819	-2.20429485087048	0.0286432513635065	0.0921525373218203	-3.88168023330288
TRMT2A	0.104602734178864	0.0110199375865615	0.198185530771166	2.77240320024121	2.2040874243595	0.0286580647134381	0.0921525373218203	-3.88211010282628
LAPTM5	0.127682476508127	0.0134506502160845	0.24191430280017	11.1967430278442	2.20407301207663	0.0286590942125426	0.0921525373218203	-3.88213996933065
GNA12	-0.384064231262552	-0.727757479366441	-0.0403709831586626	5.4934408409397	-2.2035081504296	0.0286994687274855	0.0922559261128166	-3.88331038316988
CCR6	0.156105902846245	0.016388121019353	0.295823684673138	2.84990219226131	2.20317727174548	0.0287231417960221	0.092280266513385	-3.88399584335922
MX1	0.828553911565518	0.086915029684749	1.57019279344629	6.61572408520603	2.20297759821664	0.0287374358464486	0.092280266513385	-3.8844094468814
RANBP2	0.259947985547824	0.0272597924610802	0.492636178634568	5.41756106048241	2.20289556466489	0.0287433101794111	0.092280266513385	-3.88457936075962
TBC1D4	0.215426056746293	0.0225804958307639	0.408271617661822	2.95559849214573	2.20277624868047	0.0287518561260903	0.092280266513385	-3.88482648599556
P2RX4	0.183357575913439	0.019216823391276	0.347498328435602	3.76635414809045	2.2027450703438	0.0287540896218121	0.092280266513385	-3.88489105993866
HIC2	0.176178768874462	0.0184621585624897	0.333895379186434	3.66141016745226	2.20271310556827	0.0287563796112375	0.092280266513385	-3.88495726178555
ARHGEF4	-0.115280025498566	-0.218582008479862	-0.0119780425172692	2.38715960859296	-2.20052955048711	0.0289131867577782	0.0927534269548284	-3.88947743314625
ADRA1A	-0.122731885829268	-0.232716429700591	-0.0127473419579456	2.44421605466834	-2.20042995655977	0.0289203565242332	0.0927534269548284	-3.88968350062229
RLIM	0.134661403769251	0.013915494412667	0.255407313125836	6.61745006765327	2.19913813804847	0.0290134943432589	0.0930116070178086	-3.89235556872687
GRAMD1B	0.211378963591105	0.0218385487021218	0.400919378480087	2.46857048522111	2.19908358455191	0.0290174332711948	0.0930116070178086	-3.89246837733022
PARD6A	-0.154869877925631	-0.293751737050023	-0.0159880188012401	3.28591653709548	-2.19888863161753	0.0290315132544074	0.0930301661167789	-3.89287148956582
TTC31	0.165030194145386	0.0170120310666719	0.3130483572241	4.72948793403015	2.19851888116	0.0290582338216933	0.0930892092340973	-3.89363594451541
RHOG	0.176180049250597	0.0181401759800359	0.334219922521158	10.1110570105025	2.19822353730304	0.0290795926033182	0.0931109874108654	-3.89424647682986
C2orf18	0.185909929522236	0.019139869139781	0.35267998990469	5.54607162151759	2.1981954250052	0.0290816263478064	0.0931109874108654	-3.89430458626806
ZNF207	0.220007346518413	0.0226379279376117	0.417376765099214	6.84592742076382	2.19805786248135	0.0290915798927743	0.093116289092046	-3.89458892426795
COASY	0.13844393693496	0.014228464758765	0.262659409111156	4.45865157026131	2.19775889121481	0.029113222598998	0.0931589917325223	-3.89520683140512
ARID1B	0.252471516619321	0.0259179839920388	0.479025049246604	4.67002482580904	2.19747199904375	0.0291340040171983	0.0931817881310029	-3.89579969859079
WDR26	-0.188390952558107	-0.357445375154907	-0.0193365299613074	7.96518654275377	-2.19743129222726	0.0291369537116102	0.0931817881310029	-3.89588381390536
LOC90110	0.30006177603587	0.0307758912103179	0.569347660861422	6.61587589169347	2.19724702612478	0.0291503092278895	0.0931979402152067	-3.89626455718189
MTMR7	-0.112474824602821	-0.213436246856372	-0.011513402349271	2.5708975850201	-2.19675520514122	0.0291859821630048	0.0932578865494098	-3.89728064280712
R3HDM1	0.22585613589933	0.023110747361483	0.428601524437178	4.84366060727638	2.1966593239088	0.0291929410615861	0.0932578865494098	-3.89747870501656
MMP24	-0.139019432780007	-0.263814511808875	-0.0142243537511391	3.10833714646734	-2.1966448735311	0.0291939899704221	0.0932578865494098	-3.89750855450129
WBSCR22	0.183355438818506	0.0187481119665634	0.347962765670448	4.52079754811055	2.19647585722829	0.0292062607745257	0.0932705345508615	-3.89785766988805
PRTN3	-0.426785163123865	-0.810089712792432	-0.0434806134552972	2.57245970438693	-2.19556924332468	0.0292721584770147	0.0934370539186914	-3.89972991037992
BTNL8	0.624267362395031	0.0635898095439604	1.1849449152461	5.85046965477387	2.19552941626853	0.0292750562803528	0.0934370539186914	-3.8998121400326
RPS2P32	-0.128567986779768	-0.244050886924313	-0.0130850866352236	4.69816471712563	-2.19531558719005	0.0292906186649748	0.0934601429224757	-3.90025360185816
CDC42SE2	0.2371918172219	0.0241121465383489	0.450271487905451	8.31425035640201	2.19502507065196	0.0293117738187514	0.0934895230294726	-3.90085332361875
USE1	0.216851658734338	0.0220386885636742	0.411664628905002	3.60905961891457	2.19496035324729	0.0293164882855742	0.0934895230294726	-3.90098691136389
ZMAT1	0.233168170882353	0.0236818054822738	0.442654536282432	2.95973270098995	2.19480177866926	0.0293280427415271	0.0934997998992661	-3.90131422046569
TSFM	0.185750389750597	0.018803607951184	0.35269717155001	4.0935094498794	2.19398412819677	0.0293876830992485	0.0936633285259207	-3.90300155170114
C14orf118	0.249386150532522	0.0252104949030659	0.473561806161978	5.61311516600503	2.19364164551753	0.0294126953962058	0.0937164303623571	-3.90370813288507
TRAPPC2	0.17600872717647	0.0177826900526478	0.334234764300292	4.24730114420101	2.19350208074742	0.0294228934222465	0.0937223133648738	-3.90399604098135
ACTN1	0.202405161825208	0.020431498245354	0.384378825405062	9.79243077533166	2.19328386999033	0.0294388442679155	0.0937465125920965	-3.90444615293122
PPCDC	0.283766846286706	0.0284939317317746	0.539039760841638	4.47540813533166	2.19199074469591	0.0295335234737929	0.0940213334533059	-3.90711265950905
DYNLT1	0.200964521199905	0.0201563903221946	0.381772652077616	9.95321159737186	2.19171073842921	0.0295540595095898	0.0940600271743098	-3.90768985322462
MRTO4	0.158505763222383	0.0158683445170004	0.301143181927765	2.90639457246734	2.19125735202372	0.0295873377166521	0.0941234417885859	-3.90862429709783
GSTA3	-0.115718269198467	-0.219861246274376	-0.0115752921225588	2.63134136621106	-2.19105732512384	0.029602029853722	0.0941234417885859	-3.90903650047161
CBY1	0.119351013195602	0.0119357816957147	0.226766244695489	3.03079233886935	2.19099830123503	0.0296063664136539	0.0941234417885859	-3.90915812650338
NRTN	-0.144331586951457	-0.274240990410727	-0.0144221834921869	2.62203537841206	-2.19079932131083	0.029620989776933	0.0941234417885859	-3.90956812631357
PUM1	0.228951331338116	0.0228715873756379	0.435031075300593	5.84460046507538	2.19073409120543	0.0296257850070055	0.0941234417885859	-3.90970252578631
EIF2B2	0.19674897337231	0.0196497725794004	0.37384817416522	5.71718934741709	2.19067359219781	0.029630233043297	0.0941234417885859	-3.90982717394892
DVL3	0.215438915084169	0.0215044593968315	0.409373370771507	4.09041640252764	2.19053893707927	0.0296401352970633	0.0941234417885859	-3.91010459671398
UBASH3B	0.249431826923243	0.0248908642665644	0.473972789579922	4.22869860890452	2.19047392028213	0.0296449175217193	0.0941234417885859	-3.91023854154945
LETMD1	0.206222916194644	0.0205737898812612	0.391872042508027	5.2216125661005	2.19041201802608	0.0296494712816477	0.0941234417885859	-3.91036606642572
ST14	0.231917779081779	0.0231161961944339	0.440719361969124	3.81503585734673	2.19019133380532	0.029665710564847	0.094144519754605	-3.91082067023083
KLHL28	0.27043439371473	0.0269432113057629	0.513925576123697	4.17478418475377	2.1900825503437	0.029673718346782	0.094144519754605	-3.9110447453249
METTL6	0.124746056295793	0.0124231060593072	0.237069006532279	2.55534365973869	2.1899798668169	0.0296812788176611	0.094144519754605	-3.91125624589624
CLPB	-0.175732482557387	-0.333987718339643	-0.0174772467751309	3.14392443064322	-2.18965531885846	0.0297051858879135	0.0941937259209284	-3.91192466576649
KLK2	-0.139265496916785	-0.264689506152927	-0.0138414876806442	2.49291461696985	-2.18949850738219	0.0297167430168027	0.0942037542752994	-3.91224759168606
STIP1	0.29351297040268	0.0291551971550587	0.557870743650301	3.83111789211558	2.18935915702228	0.0297270165164369	0.0942097089374344	-3.91253454101621
MLL4	0.188250389273073	0.018642950750068	0.357857827796079	4.73487911701508	2.18863221309755	0.0297806598131664	0.0943530673131998	-3.91403117737106
HLA-C	0.259198688572697	0.0256319442128132	0.492765432932581	10.9296446374774	2.18828353197517	0.0298064197457068	0.0943563282275766	-3.91474887629772
YIPF5	0.157881435396218	0.015610504343109	0.300152366449328	6.21470630034673	2.18824876465913	0.0298089893502329	0.0943563282275766	-3.91482043275494
STX6	0.172777331443572	0.0170810505701298	0.328473612317014	6.48056195047739	2.18821667289261	0.0298113613788773	0.0943563282275766	-3.91488648156183
SNHG11	-0.173867456523434	-0.330549927040977	-0.0171849860058903	3.61117747774874	-2.18816309791852	0.0298153216801806	0.0943563282275766	-3.91499674340187
VAMP7	-0.200354746995218	-0.380946370649331	-0.0197631233411059	8.02735569296482	-2.18768018604708	0.0298510394510314	0.0944427303973708	-3.91599050107867
TGFA	0.374142937231228	0.0368598497834122	0.711426024679043	5.00331430308543	2.18738276624847	0.0298730560476734	0.0944857482996029	-3.91660244102646
ULK1	-0.179239479262312	-0.340867031361744	-0.0176119271628813	5.09523106976884	-2.18675474456466	0.0299195917644391	0.0946062718457411	-3.91789433288849
RNMT	0.149779557509088	0.0146747327547815	0.284884382263394	3.09798932019598	2.18606707965658	0.0299706189781759	0.0947409256825606	-3.91930851092207
CRIP1	0.431949362714492	0.0421686147300365	0.821730110698947	7.30236317749246	2.18521539932169	0.0300339211874641	0.094897714061761	-3.92105939890716
NAGPA	0.18240756873219	0.0178041027995543	0.347011034664825	3.62938564048241	2.18517225977082	0.0300371306672051	0.094897714061761	-3.92114806810273
MRPL33	0.22596797364706	0.0219985334874343	0.429937413806685	6.91130568341709	2.18455803501427	0.0300828597529523	0.094988243738936	-3.92241036730611
TICAM1	0.169718771827833	0.016521640613847	0.322915903041819	4.21466541627136	2.18454526030734	0.0300838114705449	0.094988243738936	-3.92243661714494
DOLK	0.117460676726208	0.0114296642863708	0.223491689166045	2.65055167101508	2.18444638441043	0.0300911786216287	0.094988243738936	-3.92263978526939
PLTP	-0.164953300755141	-0.313887322610775	-0.0160192788995066	2.93628761402513	-2.1839811832934	0.0301258612926086	0.0950709829655944	-3.92359555336474
AKR1B10	-0.109014863495695	-0.207461373365189	-0.0105683536262007	2.44800172944221	-2.18357036056269	0.0301565186036189	0.0951409760387436	-3.9244394385618
CHD4	0.284193099159972	0.0274987304009619	0.540887467918982	5.60254344208543	2.18312692580818	0.0301896398695547	0.0952187011287641	-3.92535014372167
SNRNP48	0.183335076856289	0.0177257036239457	0.348944450088633	3.24074841817085	2.18294327687687	0.0302033662937109	0.095231850624093	-3.9257272616028
SSBP4	0.159524898359162	0.0154170755430176	0.303632721175306	4.20621869882915	2.18284409932541	0.0302107813421646	0.095231850624093	-3.92593090734336
LAMP3	0.493046957270447	0.0476052951343794	0.938488619406514	2.87125804674874	2.18262561784751	0.0302271217555993	0.0952504235512787	-3.92637949415747
C7orf59	0.22772904024964	0.0219797588715789	0.433478321627701	8.35059701155779	2.18253837357634	0.0302336489653943	0.0952504235512787	-3.92655861241466
GAL3ST4	0.165566296203729	0.0159295660237096	0.315203026383749	2.62101252391457	2.18180294386049	0.0302887189007494	0.0953899952133415	-3.92806822746521
TREML2	0.299642063838117	0.0287856863777747	0.570498441298458	6.33727965602513	2.18145125675698	0.0303150843651049	0.0953899952133415	-3.92878996373461
TSR1	0.138684434544716	0.013322607412414	0.264046261677019	3.34006883709548	2.18144469111972	0.0303155767701057	0.0953899952133415	-3.9288034367572
POLK	0.260306043244858	0.0249791365340179	0.495632949955699	4.10250805564824	2.18119485199613	0.0303343191721095	0.0953899952133415	-3.92931609071152
NDUFAF3	-0.194670642948585	-0.370668569147843	-0.018672716749328	7.65101297551256	-2.18109565288434	0.0303417636607424	0.0953899952133415	-3.9295196254674
FBLIM1	-0.119885208890003	-0.228275153116783	-0.0114952646632218	2.98351279758291	-2.18101378712151	0.0303479085432569	0.0953899952133415	-3.92968758936941
RPS6KA1	0.169257751748205	0.0162274297298342	0.322288073766576	8.10083891493467	2.18098598664736	0.0303499955048653	0.0953899952133415	-3.92974462620921
C12orf57	0.357929998853418	0.034298099855477	0.681561897851359	5.90565161769347	2.18086396649142	0.0303591569394774	0.0953899952133415	-3.92999496066642
ANK3	0.241378789457673	0.0231282586860097	0.459629320229337	3.32959805063317	2.18084899664844	0.0303602810599062	0.0953899952133415	-3.93002567162136
SFRS11	0.161575111584648	0.0154793035903426	0.307670919578954	7.93328176486935	2.18081341136595	0.0303629533863889	0.0953899952133415	-3.93009867478877
LRRC37A4	0.116754401589192	0.0111766880931827	0.222332115085201	2.42566141221608	2.180634151798	0.0303764182302065	0.0954055878475727	-3.93046640835424
POLR2A	0.235844835038019	0.0225577965696735	0.449131873506365	3.9918693610603	2.18043781399579	0.0303911718128429	0.0954252182662908	-3.93086914324735
WDR55	0.166194105640126	0.0158659002603899	0.316522311019862	3.63108965716583	2.18000225716121	0.0304239233817748	0.0954662138744466	-3.93176244930015
CENPA	-0.208676882225012	-0.397440928909982	-0.0199128355400415	2.3470161799196	-2.1799014476143	0.0304315080780259	0.0954662138744466	-3.93196918061345
ADAMTS13	-0.107352360221901	-0.204464145066701	-0.0102405753771015	2.39646078698995	-2.17982415307428	0.0304373246634529	0.0954662138744466	-3.93212768326558
MEGF6	0.219878486172884	0.0209710145658584	0.418785957779909	3.01153788319095	2.17978390109268	0.0304403540952571	0.0954662138744466	-3.93221022314652
GCLC	-0.424748513560975	-0.809021177515601	-0.0404758496063487	3.48541830643216	-2.17958683487377	0.030455189396648	0.0954662138744466	-3.93261430212419
SLC22A10	-0.120716026302725	-0.229928632010535	-0.0115034205949151	2.5553733700804	-2.17958575761614	0.0304552705106504	0.0954662138744466	-3.93261651091641
DCK	-0.279804316744859	-0.53299703430632	-0.0266115991833981	5.18785398380402	-2.17913933282466	0.0304889009454426	0.0955269675307958	-3.93353176390979
POU2F2	0.236212361833093	0.0224494021499077	0.449975321516279	4.53351799725126	2.17897359550386	0.030501394581814	0.0955269675307958	-3.93387151050571
TEX10	0.174188525485654	0.0165444302992374	0.331832620672071	3.09646112410553	2.17883144342687	0.0305121138410218	0.0955269675307958	-3.93416288988102
CEACAM8	-0.859002519681967	-1.6364223497188	-0.0815826896451359	6.16483314030151	-2.17881633680022	0.0305132531777603	0.0955269675307958	-3.93419385396083
GPHA2	-0.109990246331896	-0.209536706033984	-0.0104437866298082	2.82916977359799	-2.17876381984653	0.0305172142753434	0.0955269675307958	-3.93430149646547
PHACTR4	0.204775434421808	0.0193988175484939	0.390152051295122	3.99843833347236	2.17823485619637	0.0305571362416178	0.0956252601515434	-3.93538556050171
DENND3	0.210612560572454	0.0199289773167453	0.401296143828162	7.55324299534673	2.17797436219925	0.0305768128571103	0.0956601599895434	-3.93591932775547
OAS1	0.545163391931846	0.051500031397672	1.03882675246602	5.66668741632663	2.17759739908995	0.0306053064689188	0.095722616832276	-3.93669163937115
ADRBK2	0.286076417991632	0.0270010433090216	0.545151792674243	4.38495994452261	2.17739751929023	0.0306204241556235	0.0957432153453349	-3.9371010959694
ZBTB33	0.264230225271401	0.0249096872199719	0.503550763322829	3.8580478630201	2.17712980766854	0.0306406823488379	0.0957798711194036	-3.93764945097075
SP6	-0.115555029332377	-0.220229376964508	-0.0108806817002457	3.08492650731658	-2.17685944582795	0.0306611528565459	0.095817169968298	-3.93820316929683
FAM164A	0.207126544822094	0.0194893835010215	0.394763706143166	3.23063885271357	2.17670064479674	0.0306731820276055	0.0958280759225469	-3.9385283734433
C20orf173	-0.137342074104017	-0.261802142073619	-0.0128820061344154	2.41999097090452	-2.17598234478276	0.0307276442396072	0.0959715067233154	-3.93999907767066
ZNF17	0.128310035082737	0.0120249535304321	0.244595116635041	2.73240172674372	2.175797239238	0.0307416926733845	0.0959886686646414	-3.94037800252035
